NO,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,TARGET
2615,-69,-77,-82,-74,-77,-74,63
2616,-69,-77,-77,-75,-76,-71,63
2617,-69,-76,-82,-75,-76,-72,63
2618,-69,-77,-83,-75,-77,-74,63
2619,-67,-77,-80,-75,-76,-72,63
2620,-67,-71,-78,-72,-77,-64,63
2621,-69,-72,-77,-74,-77,-73,63
2622,-69,-78,-83,-73,-77,-72,63
2623,-69,-77,-82,-75,-78,-72,63
2624,-69,-75,-83,-74,-77,-71,63
2625,-69,-77,-82,-74,-77,-74,63
2626,-71,-71,-81,-75,-77,-73,63
2627,-68,-76,-81,-76,-76,-73,63
2628,-70,-77,-80,-76,-76,-73,63
2629,-71,-76,-79,-77,-76,-73,63
2630,-71,-77,-79,-77,-76,-71,63
2631,-70,-78,-80,-76,-76,-72,63
2632,-71,-75,-79,-77,-76,-72,63
2633,-71,-77,-76,-78,-76,-72,63
2634,-71,-76,-77,-77,-75,-73,63
2635,-71,-76,-78,-75,-77,-73,63
2636,-71,-75,-77,-77,-76,-71,63
2637,-70,-75,-78,-76,-77,-72,63
2638,-70,-76,-78,-76,-76,-72,63
2639,-70,-77,-79,-71,-76,-72,63
2640,-70,-76,-79,-76,-77,-73,63
2641,-70,-75,-77,-76,-77,-72,63
2642,-69,-72,-75,-73,-76,-64,63
2643,-69,-76,-79,-75,-77,-72,63
2644,-69,-75,-79,-76,-76,-71,63
2645,-69,-71,-80,-76,-76,-72,63
2646,-70,-76,-78,-76,-77,-72,63
2647,-70,-78,-78,-76,-76,-73,63
2648,-69,-76,-79,-76,-77,-72,63
2649,-69,-79,-78,-76,-76,-72,63
2650,-69,-77,-81,-76,-76,-72,63
2651,-69,-77,-79,-76,-76,-72,63
2652,-69,-75,-80,-77,-76,-71,63
2653,-70,-76,-79,-76,-76,-72,63
2654,-69,-75,-79,-77,-77,-72,63
2655,-69,-75,-78,-75,-76,-72,63
2656,-68,-70,-77,-77,-76,-72,63
2657,-70,-76,-78,-77,-76,-72,63
2658,-70,-74,-78,-76,-77,-71,63
2659,-70,-76,-78,-77,-77,-72,63
2660,-70,-75,-77,-78,-75,-72,63
2661,-70,-74,-77,-77,-77,-73,63
2662,-70,-75,-80,-77,-76,-71,63
2663,-69,-75,-77,-77,-77,-72,63
2664,-69,-76,-78,-76,-76,-71,63
2665,-65,-76,-78,-77,-76,-71,63
2666,-70,-76,-77,-76,-76,-71,63
2667,-69,-75,-81,-75,-76,-73,63
2668,-69,-76,-79,-76,-77,-72,63
2669,-67,-76,-79,-76,-76,-72,63
2670,-69,-75,-79,-76,-76,-72,63
2671,-69,-76,-81,-75,-77,-71,63
2672,-68,-75,-80,-75,-76,-73,63
2673,-70,-75,-79,-75,-77,-71,63
2674,-70,-76,-79,-77,-76,-71,63
2675,-71,-75,-78,-76,-76,-71,63
2676,-65,-70,-78,-71,-77,-65,63
2677,-68,-75,-78,-72,-76,-73,63
2678,-70,-74,-78,-77,-76,-72,63
2679,-70,-75,-77,-77,-77,-65,63
2680,-70,-74,-80,-79,-77,-72,63
2681,-70,-74,-79,-77,-76,-72,63
2682,-66,-70,-76,-77,-75,-73,63
2683,-69,-76,-78,-71,-76,-71,63
2684,-70,-75,-76,-77,-76,-72,63
2685,-70,-74,-76,-71,-76,-72,63
2686,-70,-74,-75,-78,-77,-71,63
2687,-69,-74,-77,-77,-76,-71,63
2688,-70,-75,-77,-77,-76,-71,63
2689,-69,-74,-79,-76,-76,-72,63
2690,-69,-76,-78,-77,-76,-71,63
2691,-69,-75,-78,-77,-76,-71,63
2692,-68,-76,-76,-77,-76,-71,63
2693,-69,-75,-78,-79,-76,-70,63
2694,-71,-77,-77,-71,-76,-71,63
2695,-70,-74,-76,-76,-77,-71,63
2696,-69,-70,-78,-76,-76,-72,63
2697,-67,-75,-75,-76,-76,-72,63
2698,-70,-76,-77,-76,-76,-72,63
2699,-70,-75,-78,-77,-78,-72,63
2700,-70,-75,-76,-76,-76,-72,63
2701,-70,-75,-76,-77,-76,-72,63
2702,-66,-76,-78,-72,-77,-64,63
2703,-70,-75,-77,-77,-77,-73,63
2704,-70,-75,-76,-77,-76,-71,63
2705,-70,-75,-76,-77,-77,-71,63
2706,-70,-75,-76,-79,-77,-71,63
2707,-70,-75,-76,-78,-76,-71,63
2708,-68,-75,-75,-80,-76,-72,63
2709,-72,-80,-74,-83,-76,-69,63
2710,-69,-65,-73,-71,-75,-66,63
2711,-71,-80,-75,-72,-76,-68,63
2712,-71,-76,-78,-72,-76,-68,63
2713,-72,-75,-75,-80,-76,-70,63
2714,-66,-75,-74,-80,-76,-70,63
2715,-71,-77,-73,-81,-76,-70,63
2716,-72,-75,-73,-83,-76,-69,63
2717,-72,-70,-72,-83,-77,-69,63
2718,-72,-77,-72,-83,-76,-69,63
2719,-71,-79,-71,-82,-77,-68,63
2720,-72,-79,-72,-82,-78,-65,63
2721,-72,-77,-71,-83,-79,-69,63
2722,-72,-76,-72,-83,-78,-67,63
2723,-71,-75,-72,-83,-76,-68,63
2724,-72,-77,-72,-85,-78,-68,63
2725,-72,-77,-72,-82,-77,-69,63
2726,-71,-82,-71,-84,-79,-67,63
2727,-65,-78,-73,-73,-77,-65,63
2728,-71,-76,-72,-73,-78,-69,63
2729,-71,-75,-72,-84,-78,-68,63
2730,-71,-76,-72,-84,-78,-68,63
2731,-65,-75,-73,-83,-76,-68,63
2732,-71,-76,-71,-83,-79,-70,63
2733,-70,-75,-72,-83,-77,-68,63
2734,-71,-74,-71,-84,-78,-68,63
2735,-70,-70,-72,-83,-79,-64,63
2736,-71,-75,-72,-85,-78,-69,63
2737,-71,-70,-71,-84,-79,-70,63
2738,-71,-75,-73,-85,-78,-68,63
2739,-65,-70,-72,-83,-79,-65,63
2740,-65,-75,-71,-85,-79,-64,63
2741,-65,-76,-72,-72,-78,-69,63
2742,-70,-74,-72,-83,-77,-69,63
2743,-70,-74,-71,-81,-77,-69,63
2744,-69,-74,-72,-86,-77,-71,63
2745,-71,-74,-71,-85,-78,-69,63
2746,-71,-76,-71,-86,-78,-68,63
2747,-71,-76,-72,-82,-77,-70,63
2748,-70,-77,-70,-83,-78,-68,63
2749,-70,-74,-72,-88,-79,-69,63
2750,-65,-69,-72,-84,-77,-66,63
2751,-70,-84,-70,-84,-80,-66,63
2752,-71,-79,-73,-85,-80,-68,63
2753,-71,-77,-72,-86,-80,-69,63
2754,-70,-78,-71,-83,-80,-68,63
2755,-72,-69,-71,-86,-80,-69,63
2756,-72,-76,-71,-85,-80,-69,63
2757,-70,-76,-72,-86,-79,-68,63
2758,-69,-74,-71,-85,-79,-68,63
2759,-72,-69,-72,-84,-79,-65,63
2760,-72,-75,-72,-86,-79,-67,63
2761,-69,-74,-72,-84,-79,-69,63
2762,-71,-73,-71,-81,-78,-67,63
2763,-72,-72,-73,-85,-79,-70,63
2764,-72,-75,-71,-83,-78,-68,63
2765,-70,-74,-72,-83,-79,-68,63
2766,-70,-73,-71,-83,-79,-68,63
2767,-71,-74,-70,-85,-79,-69,63
2768,-71,-75,-71,-84,-78,-69,63
2769,-70,-73,-72,-81,-78,-70,63
2770,-71,-68,-72,-84,-77,-69,63
2771,-71,-76,-72,-84,-77,-68,63
2772,-72,-73,-73,-85,-76,-70,63
2773,-71,-74,-73,-83,-77,-69,63
2774,-72,-77,-72,-83,-78,-69,63
2775,-71,-75,-73,-83,-78,-69,63
2776,-71,-75,-73,-82,-78,-67,63
2777,-71,-74,-72,-83,-77,-69,63
2778,-72,-75,-73,-84,-77,-68,63
2779,-70,-74,-71,-83,-77,-70,63
2780,-72,-75,-72,-83,-78,-69,63
2781,-71,-74,-71,-84,-78,-70,63
2782,-65,-74,-71,-84,-78,-69,63
2783,-65,-73,-71,-84,-77,-70,63
2784,-71,-74,-72,-83,-77,-70,63
2785,-70,-74,-71,-85,-78,-68,63
2786,-71,-74,-73,-84,-77,-69,63
2787,-70,-73,-73,-83,-77,-68,63
2788,-71,-75,-72,-83,-77,-68,63
2789,-71,-72,-76,-82,-77,-64,63
2790,-70,-73,-72,-82,-78,-69,63
2791,-70,-75,-74,-82,-77,-69,63
2792,-70,-73,-73,-82,-78,-69,63
2793,-71,-74,-73,-83,-76,-70,63
2794,-72,-73,-71,-86,-78,-69,63
2795,-71,-75,-72,-82,-77,-68,63
2796,-71,-73,-72,-84,-77,-68,63
2797,-71,-78,-71,-82,-79,-66,63
2798,-71,-78,-72,-83,-79,-68,63
2799,-71,-78,-72,-82,-79,-68,63
2800,-71,-76,-72,-84,-79,-70,63
2801,-71,-74,-73,-83,-79,-70,63
2802,-71,-77,-72,-83,-77,-70,63
2803,-70,-74,-73,-84,-79,-72,63
2804,-72,-76,-74,-83,-78,-69,63
2805,-71,-75,-73,-82,-77,-70,63
2806,-70,-75,-72,-82,-77,-69,63
2807,-71,-74,-72,-82,-76,-70,63
2808,-72,-74,-72,-83,-77,-70,63
2809,-71,-75,-73,-72,-77,-69,63
2810,-72,-75,-71,-82,-78,-70,63
2811,-71,-74,-72,-83,-78,-69,63
2812,-70,-76,-72,-83,-78,-71,63
2813,-65,-70,-81,-73,-78,-70,63
2814,-72,-75,-72,-82,-77,-68,63
2815,-71,-74,-73,-83,-77,-70,63
2816,-71,-74,-73,-83,-78,-69,63
2817,-71,-73,-73,-83,-77,-69,63
2818,-71,-73,-73,-86,-76,-72,63
2819,-71,-73,-72,-82,-78,-70,63
2820,-71,-74,-71,-81,-77,-69,63
2821,-71,-73,-72,-82,-77,-70,63
2822,-70,-73,-71,-82,-77,-68,63
2823,-70,-74,-73,-84,-77,-68,63
2824,-71,-74,-72,-84,-78,-69,63
2825,-71,-73,-73,-73,-78,-69,63
2826,-71,-70,-73,-72,-78,-69,63
2827,-71,-70,-72,-82,-79,-70,63
2828,-70,-69,-72,-72,-78,-68,63
2829,-70,-76,-73,-83,-79,-65,63
2830,-71,-74,-72,-73,-79,-68,63
2831,-71,-75,-72,-83,-79,-68,63
2832,-71,-75,-71,-83,-79,-69,63
2833,-72,-76,-72,-82,-78,-69,63
2834,-70,-76,-72,-83,-78,-68,63
2835,-70,-76,-71,-83,-77,-68,63
2836,-71,-69,-71,-83,-79,-68,63
2837,-71,-70,-73,-80,-78,-67,63
2838,-72,-79,-71,-80,-78,-69,63
2839,-72,-67,-73,-83,-78,-69,63
2840,-69,-71,-73,-73,-79,-68,63
2841,-71,-76,-73,-82,-79,-68,63
2842,-71,-77,-72,-82,-79,-65,63
2843,-70,-77,-71,-81,-78,-69,63
2844,-71,-78,-72,-80,-77,-69,63
2845,-71,-70,-72,-82,-77,-68,63
2846,-71,-77,-72,-83,-79,-69,63
2847,-71,-76,-72,-81,-79,-67,63
2848,-71,-74,-71,-83,-80,-69,63
2849,-71,-69,-75,-82,-76,-67,63
2850,-69,-74,-71,-83,-79,-69,63
2851,-70,-74,-71,-85,-78,-69,63
2852,-71,-77,-71,-83,-79,-68,63
2853,-71,-69,-72,-83,-80,-68,63
2854,-70,-74,-74,-82,-78,-68,63
2855,-71,-76,-73,-83,-79,-69,63
2856,-70,-73,-72,-80,-78,-65,63
2857,-71,-76,-73,-83,-80,-68,63
2858,-68,-74,-73,-84,-79,-68,63
2859,-71,-73,-73,-84,-79,-70,63
2860,-71,-73,-72,-83,-79,-66,63
2861,-71,-74,-72,-83,-79,-69,63
2862,-67,-76,-73,-83,-79,-68,63
2863,-71,-76,-71,-82,-78,-68,63
2864,-71,-70,-71,-83,-80,-69,63
2865,-71,-73,-73,-83,-79,-69,63
2866,-72,-74,-73,-84,-79,-69,63
2867,-70,-76,-72,-84,-80,-67,63
2868,-71,-74,-72,-82,-80,-69,63
2869,-71,-75,-73,-85,-80,-70,63
2870,-71,-74,-71,-85,-79,-68,63
2871,-72,-73,-73,-85,-78,-69,63
2872,-70,-73,-73,-84,-79,-69,63
2873,-71,-73,-71,-85,-79,-69,63
2874,-72,-74,-73,-84,-79,-66,63
2875,-71,-69,-75,-74,-79,-65,63
2876,-66,-74,-72,-84,-79,-69,63
2877,-71,-72,-73,-86,-80,-71,63
2878,-72,-74,-70,-85,-78,-69,63
2879,-71,-72,-72,-86,-80,-71,63
2880,-66,-73,-72,-85,-80,-71,63
2881,-71,-74,-72,-85,-79,-67,63
2882,-70,-72,-73,-87,-79,-72,63
2883,-69,-73,-71,-85,-80,-69,63
2884,-71,-74,-71,-83,-79,-69,63
2885,-71,-74,-72,-72,-78,-68,63
2886,-71,-74,-73,-81,-80,-68,63
2887,-71,-75,-71,-84,-80,-68,63
2888,-71,-74,-73,-84,-79,-68,63
2889,-71,-74,-71,-83,-79,-66,63
2890,-71,-76,-71,-86,-79,-69,63
2891,-71,-73,-72,-86,-79,-69,63
2892,-71,-73,-72,-83,-79,-68,63
2893,-71,-73,-72,-73,-78,-68,63
2894,-73,-73,-70,-82,-78,-69,63
2895,-72,-74,-72,-83,-78,-68,63
2896,-71,-75,-72,-84,-78,-68,63
2897,-71,-73,-71,-83,-78,-68,63
2898,-72,-77,-72,-84,-79,-67,63
2899,-72,-75,-69,-83,-80,-68,63
2900,-72,-79,-72,-82,-82,-68,63
2901,-71,-76,-71,-83,-80,-69,63
2902,-71,-74,-72,-84,-80,-69,63
2903,-71,-77,-72,-84,-80,-68,63
2904,-70,-73,-73,-84,-80,-70,63
2905,-72,-74,-71,-83,-80,-69,63
2906,-71,-74,-71,-84,-81,-68,63
2907,-72,-74,-71,-83,-80,-67,63
2908,-71,-75,-71,-83,-79,-67,63
2909,-71,-73,-71,-82,-79,-68,63
2910,-71,-73,-73,-83,-80,-69,63
2911,-71,-75,-70,-83,-79,-68,63
2912,-71,-74,-72,-85,-80,-69,63
2913,-72,-75,-72,-84,-79,-69,63
2914,-71,-74,-72,-73,-77,-65,63
2915,-73,-77,-71,-83,-80,-69,63
2916,-72,-76,-72,-81,-80,-67,63
2917,-72,-76,-71,-82,-82,-68,63
2918,-71,-76,-71,-82,-81,-68,63
2919,-66,-71,-75,-75,-77,-66,63
2920,-72,-72,-72,-83,-80,-68,63
2921,-72,-72,-73,-75,-81,-69,63
2922,-72,-72,-72,-74,-79,-69,63
2923,-71,-71,-72,-83,-80,-69,63
2924,-71,-77,-71,-84,-81,-69,63
2925,-71,-76,-71,-83,-80,-69,63
2926,-72,-75,-71,-84,-80,-69,63
2927,-70,-77,-72,-84,-81,-69,63
2928,-71,-84,-72,-81,-81,-69,63
2929,-72,-75,-72,-86,-84,-67,63
2930,-72,-78,-72,-82,-83,-70,63
2931,-72,-90,-72,-77,-76,-69,63
2932,-71,-72,-69,-80,-84,-67,63
2933,-71,-83,-72,-80,-83,-67,63
2934,-67,-78,-71,-75,-83,-68,63
2935,-71,-76,-72,-74,-83,-70,63
2936,-70,-77,-71,-84,-83,-69,63
2937,-71,-76,-72,-84,-83,-69,63
2938,-70,-75,-73,-84,-83,-69,63
2939,-67,-76,-74,-76,-76,-69,63
2940,-71,-76,-72,-84,-82,-69,63
2941,-71,-75,-72,-86,-83,-69,63
2942,-70,-75,-71,-85,-81,-69,63
2943,-70,-71,-71,-75,-83,-69,63
2944,-71,-73,-72,-87,-83,-69,63
2945,-71,-80,-72,-82,-84,-68,63
2946,-71,-82,-72,-79,-82,-69,63
2947,-71,-83,-72,-77,-82,-69,63
2948,-71,-82,-71,-76,-82,-69,63
2949,-71,-77,-72,-78,-78,-68,63
2950,-71,-79,-72,-77,-81,-70,63
2951,-72,-80,-72,-77,-83,-69,63
2952,-71,-80,-72,-77,-81,-70,63
2953,-71,-79,-72,-75,-81,-70,63
2954,-70,-78,-71,-76,-82,-69,63
2955,-71,-82,-71,-77,-82,-69,63
2956,-71,-84,-72,-79,-83,-69,63
2957,-71,-83,-72,-79,-82,-69,63
2958,-71,-82,-72,-79,-83,-69,63
2959,-72,-72,-72,-82,-83,-69,63
2960,-71,-83,-72,-79,-82,-69,63
2961,-71,-84,-72,-80,-83,-69,63
2962,-72,-74,-71,-79,-82,-69,63
2963,-70,-85,-71,-79,-78,-68,63
2964,-72,-82,-67,-74,-81,-68,63
2965,-66,-78,-70,-80,-80,-73,62
2966,-66,-77,-72,-82,-83,-74,62
2967,-65,-79,-72,-79,-81,-75,62
2968,-66,-78,-73,-79,-83,-73,62
2969,-66,-78,-73,-77,-80,-74,62
2970,-65,-78,-71,-79,-81,-73,62
2971,-66,-78,-72,-79,-81,-73,62
2972,-65,-78,-72,-79,-81,-73,62
2973,-66,-77,-71,-76,-82,-76,62
2974,-66,-78,-72,-79,-82,-74,62
2975,-66,-76,-71,-77,-82,-77,62
2976,-67,-75,-72,-76,-82,-74,62
2977,-67,-76,-73,-77,-83,-75,62
2978,-66,-75,-72,-78,-81,-77,62
2979,-67,-76,-73,-77,-81,-67,62
2980,-66,-76,-73,-77,-81,-78,62
2981,-66,-77,-72,-78,-81,-75,62
2982,-65,-77,-72,-77,-80,-76,62
2983,-66,-76,-72,-77,-80,-75,62
2984,-60,-67,-73,-77,-80,-67,62
2985,-66,-75,-73,-79,-79,-71,62
2986,-66,-75,-73,-77,-80,-76,62
2987,-66,-77,-73,-77,-80,-76,62
2988,-66,-76,-73,-77,-80,-77,62
2989,-65,-75,-74,-77,-79,-75,62
2990,-65,-75,-75,-77,-79,-73,62
2991,-61,-77,-73,-68,-79,-68,62
2992,-65,-76,-73,-78,-79,-74,62
2993,-65,-76,-74,-78,-80,-74,62
2994,-65,-76,-74,-78,-79,-73,62
2995,-65,-76,-73,-78,-79,-74,62
2996,-66,-75,-74,-78,-80,-75,62
2997,-65,-75,-74,-79,-79,-72,62
2998,-67,-75,-73,-78,-79,-76,62
2999,-65,-75,-73,-78,-81,-73,62
3000,-66,-76,-74,-77,-79,-77,62
3001,-65,-74,-73,-77,-79,-76,62
3002,-67,-75,-74,-77,-79,-76,62
3003,-66,-75,-74,-78,-79,-74,62
3004,-67,-73,-74,-78,-79,-75,62
3005,-64,-67,-73,-78,-79,-73,62
3006,-67,-76,-73,-78,-80,-75,62
3007,-66,-69,-73,-78,-80,-75,62
3008,-67,-75,-73,-77,-79,-74,62
3009,-67,-77,-73,-78,-80,-74,62
3010,-67,-76,-74,-78,-80,-75,62
3011,-66,-75,-74,-77,-80,-76,62
3012,-68,-75,-76,-78,-78,-75,62
3013,-67,-75,-75,-77,-79,-74,62
3014,-67,-75,-74,-77,-79,-71,62
3015,-67,-75,-75,-76,-79,-74,62
3016,-68,-76,-73,-78,-80,-74,62
3017,-62,-67,-73,-76,-78,-75,62
3018,-64,-75,-75,-76,-79,-72,62
3019,-66,-76,-75,-77,-79,-69,62
3020,-67,-72,-74,-77,-80,-73,62
3021,-67,-77,-72,-76,-80,-73,62
3022,-68,-74,-75,-76,-80,-68,62
3023,-66,-76,-75,-75,-78,-72,62
3024,-66,-77,-74,-77,-79,-71,62
3025,-67,-75,-74,-69,-80,-74,62
3026,-67,-75,-75,-76,-79,-73,62
3027,-67,-74,-76,-76,-79,-74,62
3028,-67,-74,-74,-75,-79,-73,62
3029,-68,-74,-75,-74,-80,-73,62
3030,-67,-74,-75,-74,-79,-74,62
3031,-67,-74,-74,-74,-79,-73,62
3032,-63,-67,-71,-71,-79,-67,62
3033,-66,-73,-76,-76,-79,-76,62
3034,-62,-67,-76,-77,-79,-73,62
3035,-68,-74,-75,-76,-79,-75,62
3036,-61,-69,-75,-69,-78,-70,62
3037,-63,-67,-72,-69,-79,-67,62
3038,-66,-76,-75,-68,-79,-72,62
3039,-67,-75,-74,-76,-78,-72,62
3040,-67,-74,-75,-76,-79,-73,62
3041,-67,-75,-75,-76,-79,-72,62
3042,-67,-73,-76,-76,-79,-73,62
3043,-66,-75,-73,-76,-79,-73,62
3044,-67,-75,-74,-76,-80,-75,62
3045,-67,-74,-74,-76,-79,-73,62
3046,-67,-74,-75,-76,-79,-73,62
3047,-67,-74,-74,-77,-79,-71,62
3048,-67,-74,-73,-76,-79,-76,62
3049,-67,-77,-72,-78,-80,-74,62
3050,-68,-76,-72,-80,-83,-75,62
3051,-69,-76,-72,-78,-82,-75,62
3052,-69,-77,-71,-77,-82,-77,62
3053,-69,-76,-72,-77,-81,-75,62
3054,-67,-77,-72,-77,-80,-74,62
3055,-68,-76,-73,-76,-80,-75,62
3056,-67,-75,-72,-77,-79,-73,62
3057,-68,-75,-73,-75,-80,-76,62
3058,-67,-75,-73,-77,-80,-75,62
3059,-68,-73,-74,-76,-79,-77,62
3060,-68,-74,-74,-70,-80,-75,62
3061,-68,-74,-74,-76,-80,-75,62
3062,-63,-74,-73,-76,-80,-75,62
3063,-68,-74,-74,-70,-83,-75,62
3064,-69,-73,-74,-76,-80,-74,62
3065,-68,-73,-75,-76,-80,-76,62
3066,-69,-73,-75,-76,-79,-76,62
3067,-67,-74,-72,-76,-79,-69,62
3068,-64,-75,-74,-76,-78,-71,62
3069,-62,-75,-76,-76,-79,-70,62
3070,-67,-73,-74,-76,-79,-71,62
3071,-67,-74,-75,-69,-79,-72,62
3072,-67,-74,-74,-77,-79,-71,62
3073,-68,-74,-74,-76,-78,-71,62
3074,-66,-74,-75,-76,-78,-72,62
3075,-67,-74,-74,-77,-79,-72,62
3076,-67,-73,-75,-76,-79,-73,62
3077,-67,-72,-75,-75,-79,-72,62
3078,-67,-73,-76,-76,-79,-73,62
3079,-68,-68,-76,-75,-78,-72,62
3080,-67,-74,-71,-69,-79,-72,62
3081,-67,-74,-74,-76,-79,-73,62
3082,-67,-75,-74,-77,-79,-71,62
3083,-67,-74,-75,-76,-79,-72,62
3084,-67,-73,-75,-76,-79,-71,62
3085,-67,-73,-75,-75,-78,-70,62
3086,-67,-75,-76,-75,-78,-70,62
3087,-68,-74,-76,-76,-78,-71,62
3088,-67,-72,-76,-75,-78,-72,62
3089,-67,-73,-76,-75,-79,-71,62
3090,-67,-75,-76,-76,-79,-71,62
3091,-66,-73,-75,-76,-78,-71,62
3092,-67,-74,-74,-76,-78,-73,62
3093,-66,-73,-77,-76,-80,-71,62
3094,-68,-74,-74,-69,-79,-71,62
3095,-63,-67,-74,-76,-78,-72,62
3096,-67,-74,-76,-70,-80,-72,62
3097,-67,-72,-75,-76,-78,-72,62
3098,-67,-74,-75,-76,-78,-71,62
3099,-66,-74,-75,-76,-78,-70,62
3100,-66,-74,-77,-77,-78,-71,62
3101,-66,-73,-76,-76,-78,-71,62
3102,-67,-73,-75,-77,-78,-70,62
3103,-67,-74,-77,-76,-77,-70,62
3104,-67,-76,-74,-77,-79,-69,62
3105,-66,-75,-76,-77,-78,-71,62
3106,-67,-78,-74,-77,-78,-70,62
3107,-66,-75,-74,-77,-78,-69,62
3108,-67,-78,-75,-77,-79,-69,62
3109,-68,-76,-73,-78,-79,-69,62
3110,-68,-74,-74,-76,-78,-69,62
3111,-67,-73,-76,-75,-78,-70,62
3112,-68,-73,-77,-75,-78,-69,62
3113,-67,-74,-77,-75,-78,-69,62
3114,-67,-73,-76,-76,-78,-69,62
3115,-67,-75,-76,-77,-78,-69,62
3116,-67,-73,-74,-66,-78,-69,62
3117,-68,-74,-73,-77,-78,-70,62
3118,-62,-73,-73,-77,-78,-70,62
3119,-66,-75,-73,-77,-78,-70,62
3120,-67,-73,-75,-77,-79,-72,62
3121,-67,-71,-75,-75,-78,-67,62
3122,-67,-72,-77,-75,-77,-69,62
3123,-67,-74,-73,-77,-78,-69,62
3124,-67,-73,-75,-76,-78,-71,62
3125,-67,-73,-75,-76,-79,-70,62
3126,-67,-73,-75,-76,-78,-71,62
3127,-67,-74,-78,-77,-78,-71,62
3128,-67,-73,-75,-76,-78,-71,62
3129,-67,-73,-74,-77,-78,-71,62
3130,-66,-71,-73,-77,-79,-70,62
3131,-68,-73,-74,-77,-79,-70,62
3132,-67,-74,-74,-77,-78,-70,62
3133,-68,-73,-75,-76,-79,-70,62
3134,-68,-73,-74,-77,-78,-70,62
3135,-68,-72,-74,-76,-78,-70,62
3136,-67,-72,-75,-77,-78,-72,62
3137,-68,-70,-75,-76,-79,-70,62
3138,-68,-72,-74,-76,-78,-70,62
3139,-68,-75,-74,-76,-78,-71,62
3140,-67,-73,-73,-76,-79,-69,62
3141,-62,-68,-74,-70,-78,-72,62
3142,-66,-72,-74,-75,-78,-69,62
3143,-68,-67,-74,-76,-78,-70,62
3144,-67,-73,-74,-75,-78,-68,62
3145,-68,-72,-74,-76,-78,-69,62
3146,-67,-73,-74,-75,-78,-69,62
3147,-68,-72,-74,-75,-78,-69,62
3148,-67,-72,-75,-75,-77,-68,62
3149,-68,-73,-75,-75,-78,-68,62
3150,-68,-73,-75,-76,-78,-69,62
3151,-68,-72,-75,-75,-78,-68,62
3152,-68,-73,-76,-75,-77,-69,62
3153,-63,-72,-77,-70,-77,-67,62
3154,-64,-73,-74,-76,-79,-68,62
3155,-68,-76,-73,-77,-78,-67,62
3156,-68,-76,-74,-77,-78,-68,62
3157,-67,-75,-74,-77,-78,-68,62
3158,-68,-77,-72,-77,-78,-68,62
3159,-68,-75,-72,-78,-78,-69,62
3160,-68,-73,-73,-77,-78,-70,62
3161,-67,-73,-74,-78,-78,-68,62
3162,-67,-73,-73,-78,-79,-70,62
3163,-68,-74,-73,-78,-79,-69,62
3164,-68,-73,-74,-77,-78,-68,62
3165,-68,-75,-74,-77,-78,-69,62
3166,-68,-73,-72,-78,-78,-70,62
3167,-68,-72,-74,-77,-78,-71,62
3168,-68,-72,-74,-77,-79,-70,62
3169,-68,-74,-73,-77,-78,-71,62
3170,-68,-73,-73,-77,-78,-72,62
3171,-68,-72,-72,-78,-79,-71,62
3172,-68,-72,-73,-77,-78,-70,62
3173,-68,-72,-73,-77,-78,-70,62
3174,-67,-72,-72,-77,-78,-70,62
3175,-68,-71,-73,-76,-78,-71,62
3176,-68,-72,-73,-77,-79,-71,62
3177,-68,-73,-73,-77,-78,-71,62
3178,-68,-73,-73,-77,-78,-71,62
3179,-68,-74,-72,-77,-79,-71,62
3180,-68,-73,-72,-71,-79,-71,62
3181,-67,-72,-73,-77,-79,-72,62
3182,-68,-71,-72,-76,-79,-71,62
3183,-68,-73,-73,-78,-78,-71,62
3184,-68,-71,-72,-77,-79,-72,62
3185,-69,-73,-72,-77,-78,-71,62
3186,-68,-71,-72,-78,-79,-71,62
3187,-68,-71,-72,-77,-79,-71,62
3188,-68,-72,-72,-78,-79,-73,62
3189,-68,-72,-72,-78,-80,-71,62
3190,-63,-73,-72,-78,-79,-71,62
3191,-64,-71,-72,-78,-79,-72,62
3192,-68,-66,-72,-77,-79,-70,62
3193,-68,-72,-73,-78,-79,-71,62
3194,-68,-71,-72,-77,-78,-72,62
3195,-64,-72,-73,-78,-79,-70,62
3196,-69,-72,-73,-79,-79,-72,62
3197,-68,-73,-73,-79,-79,-70,62
3198,-67,-73,-73,-79,-79,-71,62
3199,-68,-73,-75,-79,-79,-72,62
3200,-68,-73,-73,-79,-78,-72,62
3201,-68,-72,-73,-78,-79,-72,62
3202,-68,-73,-71,-78,-79,-72,62
3203,-67,-66,-74,-73,-79,-72,62
3204,-68,-73,-74,-79,-79,-72,62
3205,-67,-66,-75,-71,-79,-72,62
3206,-68,-74,-75,-78,-80,-70,62
3207,-68,-73,-72,-78,-79,-71,62
3208,-68,-71,-72,-78,-79,-72,62
3209,-68,-71,-72,-79,-78,-71,62
3210,-64,-72,-72,-72,-80,-72,62
3211,-68,-67,-72,-71,-79,-72,62
3212,-68,-72,-72,-78,-78,-71,62
3213,-68,-72,-73,-72,-79,-73,62
3214,-68,-73,-72,-71,-79,-71,62
3215,-68,-72,-72,-79,-79,-71,62
3216,-68,-73,-72,-76,-78,-72,62
3217,-69,-71,-72,-78,-79,-71,62
3218,-68,-66,-73,-71,-79,-71,62
3219,-63,-66,-72,-71,-79,-70,62
3220,-64,-65,-72,-71,-78,-71,62
